id_siniestro,id_poliza,id_asegurado,ramo,cobertura,monto_reclamado,score_riesgo,semaforo,prob_fraude_ml,pred_fraude_ml,nivel_riesgo_ml,etiqueta_fraude_simulada
SIN-0677,POL-0215,ASE-0042,Vehículos,Robo Parcial,4974.19,56,Amarillo,0.5276472942007797,1,Medio,0
SIN-0678,POL-0181,ASE-0029,Vehículos,Robo Parcial,2507.66,48,Amarillo,0.21842492738032246,0,Bajo,0
SIN-0679,POL-0155,ASE-0222,Hogar,Daño por Agua,3977.87,0,Verde,0.07084381563099655,0,Bajo,0
SIN-0680,POL-0072,ASE-0012,Vehículos,Choque,3027.61,26,Verde,0.060873404173441746,0,Bajo,0
SIN-0681,POL-0190,ASE-0187,Vehículos,Robo Parcial,843.6,26,Verde,0.09291908171614628,0,Bajo,0
SIN-0682,POL-0121,ASE-0227,Generales,Daño Equipos,7659.65,5,Verde,0.15236441138546156,0,Bajo,0
SIN-0683,POL-0126,ASE-0227,Vehículos,Robo,39807.67,76,Rojo,0.6499636829816778,1,Alto,1
SIN-0684,POL-0111,ASE-0161,Salud,Hospitalización,4994.92,16,Verde,0.031987298977402066,0,Bajo,0
SIN-0685,POL-0249,ASE-0173,Vehículos,Robo,11477.14,26,Verde,0.07310223606932256,0,Bajo,0
SIN-0686,POL-0254,ASE-0119,Vehículos,Robo,8863.56,5,Verde,0.08243978559337097,0,Bajo,0
SIN-0687,POL-0197,ASE-0220,Vehículos,Volcadura,77516.83,90,Rojo,0.8910110455777353,1,Alto,1
SIN-0688,POL-0015,ASE-0081,Generales,Responsabilidad Civil,3669.09,11,Verde,0.06330895436706738,0,Bajo,0
SIN-0689,POL-0261,ASE-0021,Vehículos,Pérdida Total,30616.5,48,Amarillo,0.3672152798708733,0,Medio,0
SIN-0690,POL-0143,ASE-0190,Salud,Atención Médica,519.59,71,Amarillo,0.6079435244659352,1,Alto,1
SIN-0691,POL-0146,ASE-0244,Generales,Incendio Comercial,37893.76,59,Amarillo,0.3470376279398778,0,Medio,0
SIN-0692,POL-0140,ASE-0043,Vehículos,Volcadura,16911.8,90,Rojo,0.9393729647364207,1,Alto,1
SIN-0693,POL-0259,ASE-0057,Generales,Robo Equipos,10206.7,42,Amarillo,0.5225292196295639,1,Medio,1
SIN-0694,POL-0010,ASE-0108,Salud,Hospitalización,3315.96,26,Verde,0.03999118072257076,0,Bajo,0
SIN-0695,POL-0010,ASE-0108,Vida,Invalidez Total,35821.22,56,Amarillo,0.19412330320012303,0,Bajo,0
SIN-0696,POL-0255,ASE-0128,Vehículos,Robo,32040.01,44,Amarillo,0.13708565761768376,0,Bajo,0
SIN-0697,POL-0243,ASE-0048,Salud,Emergencia,514.01,26,Verde,0.0596178402219055,0,Bajo,0
SIN-0698,POL-0230,ASE-0146,Vehículos,Volcadura,15604.36,92,Rojo,0.926999940387144,1,Alto,1
SIN-0699,POL-0042,ASE-0084,Vehículos,Daño Parcial,3210.14,5,Verde,0.05671942202920194,0,Bajo,0
SIN-0700,POL-0258,ASE-0085,Salud,Cirugía,11142.54,26,Verde,0.10929967968820434,0,Bajo,0
SIN-0701,POL-0158,ASE-0231,Salud,Cirugía,7220.51,10,Verde,0.23425705031913913,0,Bajo,0
SIN-0702,POL-0280,ASE-0030,Generales,Robo Equipos,6258.46,11,Verde,0.05046563568909261,0,Bajo,0
SIN-0703,POL-0284,ASE-0072,Vehículos,Responsabilidad Civil,8628.5,56,Amarillo,0.756802984621625,1,Alto,0
SIN-0704,POL-0298,ASE-0190,Vehículos,Robo,35207.51,5,Verde,0.04809687869957379,0,Bajo,0
SIN-0705,POL-0048,ASE-0159,Hogar,Terremoto,19175.3,96,Rojo,0.8329196092058636,1,Alto,1
SIN-0706,POL-0146,ASE-0244,Vehículos,Responsabilidad Civil,5304.75,10,Verde,0.13762253535982877,0,Bajo,0
SIN-0707,POL-0118,ASE-0034,Vehículos,Responsabilidad Civil,8172.62,0,Verde,0.0250142455469132,0,Bajo,0
SIN-0708,POL-0254,ASE-0119,Hogar,Robo Contenido,7674.97,0,Verde,0.04758671709486302,0,Bajo,0
SIN-0709,POL-0019,ASE-0124,Vehículos,Volcadura,10337.56,76,Rojo,0.9552551040980678,1,Alto,1
SIN-0710,POL-0073,ASE-0069,Vida,Invalidez Parcial,15684.17,26,Verde,0.10279361177438653,0,Bajo,0
SIN-0711,POL-0043,ASE-0008,Vehículos,Daño Parcial,1929.78,31,Verde,0.1603664402074399,0,Bajo,0
SIN-0712,POL-0213,ASE-0114,Salud,Maternidad,2333.43,71,Amarillo,0.46628874516844193,0,Medio,0
SIN-0713,POL-0217,ASE-0220,Salud,Hospitalización,25880.43,92,Rojo,0.9249689184763349,1,Alto,1
SIN-0714,POL-0272,ASE-0181,Hogar,Robo Contenido,1186.28,16,Verde,0.2024584793046171,0,Bajo,0
SIN-0715,POL-0016,ASE-0093,Vida,Invalidez Total,20187.58,0,Verde,0.0452390482536359,0,Bajo,0
SIN-0716,POL-0276,ASE-0186,Vehículos,Robo,32917.08,71,Amarillo,0.35967225747818754,0,Medio,0
SIN-0717,POL-0089,ASE-0203,Vida,Enfermedades Graves,5583.11,59,Amarillo,0.42860331692293185,0,Medio,0
SIN-0718,POL-0110,ASE-0014,Vehículos,Robo,35025.74,100,Rojo,0.9619260313155877,1,Alto,1
SIN-0719,POL-0255,ASE-0128,Hogar,Robo Contenido,6748.25,11,Verde,0.025167157102807657,0,Bajo,0
SIN-0720,POL-0133,ASE-0107,Hogar,Terremoto,10056.32,26,Verde,0.05665674594332051,0,Bajo,0
SIN-0721,POL-0280,ASE-0030,Vida,Enfermedades Graves,31905.48,12,Verde,0.08450238750836771,0,Bajo,0
SIN-0722,POL-0199,ASE-0055,Salud,Cirugía,13546.94,49,Amarillo,0.7003173814381906,1,Alto,1
SIN-0723,POL-0235,ASE-0207,Vida,Fallecimiento,12383.81,15,Verde,0.04156505564932905,0,Bajo,0
SIN-0724,POL-0134,ASE-0225,Salud,Hospitalización,4443.89,5,Verde,0.4358907091634996,0,Medio,1
SIN-0725,POL-0128,ASE-0192,Salud,Hospitalización,4578.23,11,Verde,0.09273723485377375,0,Bajo,0
SIN-0726,POL-0248,ASE-0198,Vehículos,Choque,4470.55,26,Verde,0.07541329450026649,0,Bajo,0
SIN-0727,POL-0111,ASE-0161,Vehículos,Pérdida Total,42585.73,10,Verde,0.1206366174379402,0,Bajo,0
SIN-0728,POL-0092,ASE-0172,Vehículos,Volcadura,6287.44,10,Verde,0.12461737406362713,0,Bajo,0
SIN-0729,POL-0211,ASE-0204,Vida,Fallecimiento,18966.33,15,Verde,0.07338793548442644,0,Bajo,0
SIN-0730,POL-0104,ASE-0012,Salud,Maternidad,1159.09,5,Verde,0.13032945103325017,0,Bajo,0
SIN-0731,POL-0179,ASE-0046,Vida,Invalidez Parcial,11934.9,71,Amarillo,0.48968933821058436,0,Medio,0
SIN-0732,POL-0079,ASE-0101,Vehículos,Responsabilidad Civil,2956.29,18,Verde,0.07629248242982511,0,Bajo,0
SIN-0733,POL-0216,ASE-0075,Generales,Daño Equipos,2983.87,11,Verde,0.08967966233631214,0,Bajo,0
SIN-0734,POL-0248,ASE-0198,Hogar,Responsabilidad Civil,12481.82,11,Verde,0.05889064279293042,0,Bajo,0
SIN-0735,POL-0257,ASE-0228,Vehículos,Choque,1531.03,71,Amarillo,0.4451413769751419,0,Medio,0
SIN-0736,POL-0126,ASE-0227,Salud,Emergencia,1432.72,17,Verde,0.0642065769742497,0,Bajo,0
SIN-0737,POL-0044,ASE-0244,Vehículos,Robo,24016.11,9,Verde,0.10939056128544047,0,Bajo,0
SIN-0738,POL-0028,ASE-0040,Hogar,Robo Contenido,6807.14,26,Verde,0.09060522145129628,0,Bajo,0
SIN-0739,POL-0124,ASE-0025,Vehículos,Choque,6923.87,0,Verde,0.04206921676537335,0,Bajo,0
SIN-0740,POL-0266,ASE-0075,Vehículos,Robo,27908.75,94,Rojo,0.9829922620194733,1,Alto,1
SIN-0741,POL-0214,ASE-0247,Vehículos,Responsabilidad Civil,10646.88,41,Amarillo,0.3615279037032915,0,Medio,0
SIN-0742,POL-0005,ASE-0055,Vehículos,Pérdida Total,43790.26,5,Verde,0.19122962570429752,0,Bajo,0
SIN-0743,POL-0257,ASE-0228,Vehículos,Robo Parcial,2982.55,5,Verde,0.0656508023853754,0,Bajo,0
SIN-0744,POL-0072,ASE-0012,Vehículos,Pérdida Total,18358.64,9,Verde,0.05922295273878534,0,Bajo,0
SIN-0745,POL-0253,ASE-0002,Vehículos,Volcadura,9981.39,14,Verde,0.22824983876905158,0,Bajo,0
SIN-0746,POL-0266,ASE-0075,Generales,Daño Equipos,3162.77,26,Verde,0.0985370811519643,0,Bajo,0
SIN-0747,POL-0092,ASE-0172,Hogar,Daño por Agua,1416.45,5,Verde,0.09294202162227246,0,Bajo,0
SIN-0748,POL-0046,ASE-0207,Hogar,Responsabilidad Civil,2273.71,10,Verde,0.09667596324075756,0,Bajo,0
SIN-0749,POL-0289,ASE-0087,Vida,Invalidez Total,41994.7,47,Amarillo,0.2996005606988735,0,Bajo,0
SIN-0750,POL-0249,ASE-0173,Vehículos,Daño Parcial,3975.69,71,Amarillo,0.42806145602690526,0,Medio,0
SIN-0751,POL-0282,ASE-0201,Vehículos,Pérdida Total,33579.82,5,Verde,0.07905571615602755,0,Bajo,0
SIN-0752,POL-0181,ASE-0029,Vehículos,Responsabilidad Civil,12595.18,71,Amarillo,0.4402635455397117,0,Medio,0
SIN-0753,POL-0201,ASE-0155,Vehículos,Pérdida Total,25254.39,23,Verde,0.16017353058512454,0,Bajo,0
SIN-0754,POL-0133,ASE-0107,Salud,Cirugía,13790.81,48,Amarillo,0.20222094361366522,0,Bajo,0
SIN-0755,POL-0075,ASE-0247,Vehículos,Daño Parcial,2137.32,0,Verde,0.06874709026298548,0,Bajo,0
SIN-0756,POL-0189,ASE-0010,Vehículos,Choque,5251.16,26,Verde,0.08470511154118031,0,Bajo,0
SIN-0757,POL-0215,ASE-0042,Salud,Maternidad,1889.34,0,Verde,0.06542377821793406,0,Bajo,0
SIN-0758,POL-0070,ASE-0102,Vehículos,Responsabilidad Civil,3448.28,11,Verde,0.058972280274137576,0,Bajo,0
SIN-0759,POL-0265,ASE-0110,Salud,Emergencia,374.54,71,Amarillo,0.29256378839302505,0,Bajo,0
SIN-0760,POL-0205,ASE-0250,Vehículos,Robo,33061.18,10,Verde,0.09875884575750488,0,Bajo,0
SIN-0761,POL-0134,ASE-0225,Vida,Invalidez Total,26490.59,25,Verde,0.19400815925017756,0,Bajo,0
SIN-0762,POL-0099,ASE-0134,Vehículos,Robo,28791.36,15,Verde,0.0864686641600318,0,Bajo,0
SIN-0763,POL-0275,ASE-0058,Hogar,Robo Contenido,3309.24,14,Verde,0.4058299794357589,0,Medio,1
SIN-0764,POL-0003,ASE-0188,Hogar,Robo Contenido,1820.54,26,Verde,0.10791290677342694,0,Bajo,0
SIN-0765,POL-0282,ASE-0201,Vida,Fallecimiento,28581.93,58,Amarillo,0.7040687814854732,1,Alto,1
SIN-0766,POL-0236,ASE-0005,Vida,Enfermedades Graves,28497.29,26,Verde,0.08276450411780747,0,Bajo,0
SIN-0767,POL-0246,ASE-0240,Generales,Robo Equipos,13035.99,11,Verde,0.060009964148354605,0,Bajo,0
SIN-0768,POL-0171,ASE-0230,Generales,Incendio Comercial,20841.26,0,Verde,0.06164765761558236,0,Bajo,0
SIN-0769,POL-0139,ASE-0146,Vehículos,Robo,11308.92,96,Rojo,0.9701442715414497,1,Alto,1
SIN-0770,POL-0273,ASE-0148,Generales,Robo Equipos,13283.76,56,Amarillo,0.2579910126476434,0,Bajo,0
SIN-0771,POL-0111,ASE-0161,Salud,Hospitalización,6621.14,26,Verde,0.04092123471650315,0,Bajo,0
SIN-0772,POL-0161,ASE-0017,Vehículos,Volcadura,12419.86,7,Verde,0.061408005081032765,0,Bajo,0
SIN-0773,POL-0261,ASE-0021,Vehículos,Robo,8805.33,11,Verde,0.024365495016158194,0,Bajo,0
SIN-0774,POL-0175,ASE-0188,Vehículos,Volcadura,15398.71,86,Rojo,0.957299596694011,1,Alto,1
SIN-0775,POL-0237,ASE-0019,Vehículos,Responsabilidad Civil,3163.56,56,Amarillo,0.24443517565276643,0,Bajo,0
SIN-0776,POL-0264,ASE-0029,Vehículos,Daño Parcial,3298.87,45,Amarillo,0.27404731815764644,0,Bajo,0
SIN-0777,POL-0108,ASE-0085,Vehículos,Responsabilidad Civil,19938.6,87,Rojo,0.9542087067182604,1,Alto,1
SIN-0778,POL-0255,ASE-0128,Vida,Invalidez Parcial,19540.56,20,Verde,0.06566642086102785,0,Bajo,0
SIN-0779,POL-0109,ASE-0132,Vehículos,Robo,20988.38,47,Amarillo,0.6341070760040821,1,Alto,1
SIN-0780,POL-0195,ASE-0090,Vehículos,Daño Parcial,2554.14,13,Verde,0.0940665026796817,0,Bajo,0
SIN-0781,POL-0063,ASE-0033,Vehículos,Responsabilidad Civil,1175.66,26,Verde,0.20146873865039427,0,Bajo,0
SIN-0782,POL-0065,ASE-0158,Vehículos,Responsabilidad Civil,2715.79,15,Verde,0.0643457723803386,0,Bajo,0
SIN-0783,POL-0098,ASE-0044,Vehículos,Robo,29474.02,40,Verde,0.2675197815910828,0,Bajo,0
SIN-0784,POL-0247,ASE-0179,Salud,Cirugía,14108.14,13,Verde,0.08366353818935927,0,Bajo,0
SIN-0785,POL-0165,ASE-0153,Vida,Fallecimiento,25626.31,76,Rojo,0.9536112473500418,1,Alto,1
SIN-0786,POL-0158,ASE-0231,Vehículos,Robo,12950.42,87,Rojo,0.9672463679065527,1,Alto,1
SIN-0787,POL-0125,ASE-0006,Vehículos,Robo,35419.99,76,Rojo,0.9755488769092061,1,Alto,1
SIN-0788,POL-0032,ASE-0108,Vehículos,Volcadura,8947.74,47,Amarillo,0.2581604947790742,0,Bajo,0
SIN-0789,POL-0095,ASE-0233,Vehículos,Choque,5500.79,16,Verde,0.06676646855255038,0,Bajo,0
SIN-0790,POL-0127,ASE-0097,Vida,Enfermedades Graves,7050.52,49,Amarillo,0.5285292827107576,1,Medio,0
SIN-0791,POL-0281,ASE-0231,Vehículos,Robo,13726.29,85,Rojo,0.9526573965126789,1,Alto,1
SIN-0792,POL-0008,ASE-0134,Vehículos,Pérdida Total,40974.17,25,Verde,0.09941254400389442,0,Bajo,0
SIN-0793,POL-0127,ASE-0097,Vida,Invalidez Parcial,19933.34,11,Verde,0.07227233756810209,0,Bajo,0
SIN-0794,POL-0262,ASE-0146,Salud,Hospitalización,7192.47,12,Verde,0.047468893969002786,0,Bajo,0
SIN-0795,POL-0096,ASE-0058,Generales,Responsabilidad Civil,15871.13,43,Amarillo,0.15054413203117958,0,Bajo,0
SIN-0796,POL-0276,ASE-0186,Vehículos,Choque,6038.27,0,Verde,0.08769473736173103,0,Bajo,0
SIN-0797,POL-0177,ASE-0115,Vehículos,Robo Parcial,4349.67,13,Verde,0.10311001364529629,0,Bajo,0
SIN-0798,POL-0270,ASE-0019,Salud,Hospitalización,2326.93,0,Verde,0.03358617507660139,0,Bajo,0
SIN-0799,POL-0088,ASE-0237,Hogar,Responsabilidad Civil,6276.96,0,Verde,0.10811100598319205,0,Bajo,0
SIN-0800,POL-0296,ASE-0075,Generales,Responsabilidad Civil,15259.39,5,Verde,0.09775190291277477,0,Bajo,0
SIN-0801,POL-0101,ASE-0055,Vehículos,Volcadura,17167.93,95,Rojo,0.9103969948576921,1,Alto,1
SIN-0802,POL-0111,ASE-0161,Vehículos,Robo Parcial,3546.53,29,Verde,0.06858096382972005,0,Bajo,0
SIN-0803,POL-0067,ASE-0195,Vehículos,Daño Parcial,603.53,0,Verde,0.4682057909917251,0,Medio,1
SIN-0804,POL-0057,ASE-0026,Vehículos,Choque,3344.8,19,Verde,0.05295182019144195,0,Bajo,0
SIN-0805,POL-0059,ASE-0173,Hogar,Incendio,27544.69,45,Amarillo,0.40984662406961037,0,Medio,0
SIN-0806,POL-0237,ASE-0019,Salud,Maternidad,1149.95,48,Amarillo,0.23426979609508072,0,Bajo,0
SIN-0807,POL-0114,ASE-0192,Salud,Hospitalización,2480.35,26,Verde,0.08926047039839269,0,Bajo,0
SIN-0808,POL-0252,ASE-0073,Salud,Atención Médica,28341.87,76,Rojo,0.8784204755980148,1,Alto,1
SIN-0809,POL-0090,ASE-0023,Salud,Maternidad,842.18,57,Amarillo,0.23962155256552492,0,Bajo,0
SIN-0810,POL-0063,ASE-0033,Vida,Enfermedades Graves,27263.97,5,Verde,0.13002376063645107,0,Bajo,0
SIN-0811,POL-0234,ASE-0152,Vida,Fallecimiento,23686.43,11,Verde,0.04646789020127267,0,Bajo,0
SIN-0812,POL-0178,ASE-0054,Hogar,Responsabilidad Civil,5781.83,0,Verde,0.029060286222795564,0,Bajo,0
SIN-0813,POL-0209,ASE-0142,Vehículos,Volcadura,7077.71,10,Verde,0.10142374985369752,0,Bajo,0
SIN-0814,POL-0170,ASE-0245,Vehículos,Daño Parcial,3987.11,22,Verde,0.08107246509003073,0,Bajo,0
SIN-0815,POL-0227,ASE-0015,Hogar,Terremoto,39140.53,87,Rojo,0.9822997172507888,1,Alto,1
SIN-0816,POL-0156,ASE-0173,Vida,Invalidez Parcial,5285.26,56,Amarillo,0.7337660918007458,1,Alto,1
SIN-0817,POL-0074,ASE-0170,Salud,Maternidad,1596.57,6,Verde,0.08541468872771985,0,Bajo,0
SIN-0818,POL-0047,ASE-0176,Salud,Atención Médica,2224.84,31,Verde,0.12213527362674964,0,Bajo,0
SIN-0819,POL-0195,ASE-0090,Vehículos,Daño Parcial,3311.31,56,Amarillo,0.516131915779748,1,Medio,1
SIN-0820,POL-0162,ASE-0088,Vehículos,Responsabilidad Civil,19517.8,56,Amarillo,0.3919127667180517,0,Medio,0
SIN-0821,POL-0166,ASE-0102,Generales,Responsabilidad Civil,5931.34,42,Amarillo,0.2168992998237394,0,Bajo,1
SIN-0822,POL-0268,ASE-0112,Vehículos,Daño Parcial,3630.83,12,Verde,0.050859751152263245,0,Bajo,0
SIN-0823,POL-0027,ASE-0198,Vehículos,Responsabilidad Civil,18419.5,11,Verde,0.045912040046580636,0,Bajo,0
SIN-0824,POL-0255,ASE-0128,Vehículos,Volcadura,6968.42,10,Verde,0.08237490978067587,0,Bajo,0
SIN-0825,POL-0224,ASE-0125,Hogar,Incendio,23505.8,49,Amarillo,0.583997082578726,1,Medio,1
SIN-0826,POL-0035,ASE-0129,Vehículos,Pérdida Total,40713.52,0,Verde,0.039721315879269914,0,Bajo,0
SIN-0827,POL-0164,ASE-0079,Salud,Hospitalización,1067.69,13,Verde,0.12380273839752891,0,Bajo,0
SIN-0828,POL-0248,ASE-0198,Vehículos,Robo,27129.46,85,Rojo,0.9811850337674756,1,Alto,1
SIN-0829,POL-0199,ASE-0055,Vehículos,Volcadura,13312.02,45,Amarillo,0.70762993856874,1,Alto,1
SIN-0830,POL-0227,ASE-0015,Generales,Responsabilidad Civil,12726.47,0,Verde,0.06495570899418922,0,Bajo,0
SIN-0831,POL-0087,ASE-0238,Vehículos,Responsabilidad Civil,17038.86,0,Verde,0.09306074316486145,0,Bajo,0
SIN-0832,POL-0033,ASE-0112,Salud,Emergencia,32869.12,97,Rojo,0.9672120314609998,1,Alto,1
SIN-0833,POL-0001,ASE-0033,Salud,Maternidad,2513.75,0,Verde,0.11482899423956798,0,Bajo,0
SIN-0834,POL-0034,ASE-0057,Salud,Hospitalización,6725.79,0,Verde,0.06952024978186067,0,Bajo,0
SIN-0835,POL-0160,ASE-0099,Vehículos,Choque,7499.67,89,Rojo,0.7555703177573139,1,Alto,1
SIN-0836,POL-0231,ASE-0095,Salud,Maternidad,3466.82,0,Verde,0.04837013462009558,0,Bajo,0
SIN-0837,POL-0111,ASE-0161,Vehículos,Responsabilidad Civil,3832.78,26,Verde,0.06942553776338455,0,Bajo,0
SIN-0838,POL-0293,ASE-0058,Vehículos,Responsabilidad Civil,14718.83,26,Verde,0.04556454560764833,0,Bajo,0
SIN-0839,POL-0284,ASE-0072,Vehículos,Robo,43735.03,47,Amarillo,0.257426715396513,0,Bajo,0
SIN-0840,POL-0270,ASE-0019,Vehículos,Daño Parcial,437.05,45,Amarillo,0.256022529111334,0,Bajo,0
SIN-0841,POL-0206,ASE-0202,Vida,Fallecimiento,18216.63,0,Verde,0.03701923205360673,0,Bajo,0
SIN-0842,POL-0082,ASE-0025,Salud,Cirugía,6272.09,44,Amarillo,0.3135623436005919,0,Medio,0
SIN-0843,POL-0262,ASE-0146,Vehículos,Volcadura,14043.73,10,Verde,0.08308077105021246,0,Bajo,0
SIN-0844,POL-0174,ASE-0247,Hogar,Terremoto,9463.45,5,Verde,0.12043751260719801,0,Bajo,0
SIN-0845,POL-0252,ASE-0073,Vehículos,Volcadura,8060.29,10,Verde,0.08140153229339642,0,Bajo,0
SIN-0846,POL-0062,ASE-0053,Vehículos,Robo Parcial,3708.24,25,Verde,0.1642898946987289,0,Bajo,0
SIN-0847,POL-0082,ASE-0025,Vehículos,Robo,22838.99,5,Verde,0.09282862947357941,0,Bajo,0
SIN-0848,POL-0045,ASE-0100,Vehículos,Volcadura,14728.88,10,Verde,0.19115529551318025,0,Bajo,0
SIN-0849,POL-0167,ASE-0062,Vehículos,Daño Parcial,3112.87,13,Verde,0.03425216312776922,0,Bajo,0
SIN-0850,POL-0073,ASE-0069,Salud,Cirugía,3944.95,57,Amarillo,0.2918545717222034,0,Bajo,0
SIN-0851,POL-0069,ASE-0247,Vehículos,Volcadura,11796.22,83,Rojo,0.9465534348268804,1,Alto,1
SIN-0852,POL-0297,ASE-0078,Vehículos,Robo,27866.93,10,Verde,0.1874846009403257,0,Bajo,0
SIN-0853,POL-0190,ASE-0187,Vehículos,Robo Parcial,3230.02,9,Verde,0.11765004045070486,0,Bajo,0
SIN-0854,POL-0187,ASE-0092,Vehículos,Volcadura,18011.48,86,Rojo,0.9470765860671374,1,Alto,1
SIN-0855,POL-0194,ASE-0043,Salud,Cirugía,8496.39,11,Verde,0.07280422302677883,0,Bajo,0
SIN-0856,POL-0215,ASE-0042,Vehículos,Choque,54368.36,87,Rojo,0.9323247146132365,1,Alto,1
SIN-0857,POL-0272,ASE-0181,Vida,Enfermedades Graves,10636.16,5,Verde,0.40952835182481356,0,Medio,1
SIN-0858,POL-0157,ASE-0183,Vehículos,Volcadura,14406.52,10,Verde,0.11752312740999946,0,Bajo,0
SIN-0859,POL-0179,ASE-0046,Salud,Cirugía,7597.97,49,Amarillo,0.24080055541708664,0,Bajo,0
SIN-0860,POL-0001,ASE-0033,Vehículos,Responsabilidad Civil,12296.03,26,Verde,0.09207919642887533,0,Bajo,0
SIN-0861,POL-0178,ASE-0054,Generales,Daño Equipos,3862.81,26,Verde,0.04339694334691659,0,Bajo,0
SIN-0862,POL-0176,ASE-0043,Hogar,Terremoto,18370.28,5,Verde,0.12480089004023495,0,Bajo,0
SIN-0863,POL-0279,ASE-0229,Vehículos,Robo Parcial,3476.08,56,Amarillo,0.23259963837963313,0,Bajo,0
SIN-0864,POL-0130,ASE-0159,Vehículos,Daño Parcial,3119.8,10,Verde,0.04116931284516516,0,Bajo,0
SIN-0865,POL-0113,ASE-0168,Vehículos,Pérdida Total,44206.43,90,Rojo,0.9354301251707418,1,Alto,1
SIN-0866,POL-0277,ASE-0210,Vehículos,Robo,34348.33,76,Rojo,0.9733557835769375,1,Alto,1
SIN-0867,POL-0293,ASE-0058,Vehículos,Responsabilidad Civil,8178.84,20,Verde,0.07097365829256339,0,Bajo,0
SIN-0868,POL-0197,ASE-0220,Vehículos,Robo Parcial,2989.84,16,Verde,0.1084782266921866,0,Bajo,0
SIN-0869,POL-0074,ASE-0170,Vehículos,Pérdida Total,15339.02,10,Verde,0.13135360779230912,0,Bajo,0
SIN-0870,POL-0050,ASE-0229,Hogar,Responsabilidad Civil,11473.43,11,Verde,0.050726071479136575,0,Bajo,0
SIN-0871,POL-0275,ASE-0058,Hogar,Terremoto,15157.57,0,Verde,0.11640672084630194,0,Bajo,0
SIN-0872,POL-0185,ASE-0105,Vehículos,Pérdida Total,12220.25,56,Amarillo,0.2040006096423169,0,Bajo,0
SIN-0873,POL-0178,ASE-0054,Hogar,Daño por Agua,3839.91,26,Verde,0.04218810490224998,0,Bajo,0
SIN-0874,POL-0088,ASE-0237,Generales,Robo Equipos,14998.93,56,Amarillo,0.5812072346131376,1,Medio,1
SIN-0875,POL-0036,ASE-0059,Salud,Maternidad,2821.68,26,Verde,0.07359231457279072,0,Bajo,0
SIN-0876,POL-0187,ASE-0092,Generales,Daño Equipos,2910.02,91,Rojo,0.8956480370762655,1,Alto,1
SIN-0877,POL-0134,ASE-0225,Vehículos,Robo,5644.54,90,Rojo,0.9807444205601114,1,Alto,1
SIN-0878,POL-0007,ASE-0185,Vehículos,Choque,5477.09,23,Verde,0.10567211037979884,0,Bajo,0
SIN-0879,POL-0228,ASE-0213,Vehículos,Choque,745.23,49,Amarillo,0.3200687943547009,0,Medio,1
SIN-0880,POL-0035,ASE-0129,Hogar,Daño por Agua,6378.16,71,Amarillo,0.575743134479684,1,Medio,0
SIN-0881,POL-0257,ASE-0228,Vehículos,Responsabilidad Civil,2675.5,5,Verde,0.05998444591447085,0,Bajo,0
SIN-0882,POL-0300,ASE-0244,Vehículos,Pérdida Total,19659.77,46,Amarillo,0.5605185866202003,1,Medio,1
SIN-0883,POL-0023,ASE-0220,Vehículos,Pérdida Total,14308.79,48,Amarillo,0.27319968131356454,0,Bajo,0
SIN-0884,POL-0153,ASE-0020,Salud,Emergencia,586.93,11,Verde,0.11009884732762147,0,Bajo,0
SIN-0885,POL-0250,ASE-0032,Vehículos,Daño Parcial,883.31,0,Verde,0.08000570909050696,0,Bajo,0
SIN-0886,POL-0276,ASE-0186,Vehículos,Robo,25770.07,48,Amarillo,0.35345947926346866,0,Medio,0
SIN-0887,POL-0070,ASE-0102,Vehículos,Robo Parcial,3874.57,71,Amarillo,0.5986173506355045,1,Medio,0
SIN-0888,POL-0042,ASE-0084,Vehículos,Volcadura,6365.88,87,Rojo,0.9015980416709735,1,Alto,1
SIN-0889,POL-0171,ASE-0230,Hogar,Incendio,26797.84,14,Verde,0.04795196807902208,0,Bajo,0
SIN-0890,POL-0230,ASE-0146,Salud,Cirugía,13953.28,26,Verde,0.05323227375936588,0,Bajo,0
SIN-0891,POL-0096,ASE-0058,Vehículos,Robo Parcial,3076.64,16,Verde,0.04628653431426656,0,Bajo,0
SIN-0892,POL-0298,ASE-0190,Vehículos,Responsabilidad Civil,14287.75,31,Verde,0.40439444946723896,0,Medio,1
SIN-0893,POL-0048,ASE-0159,Vehículos,Robo Parcial,1421.34,5,Verde,0.16180950627520038,0,Bajo,0
SIN-0894,POL-0154,ASE-0128,Vehículos,Volcadura,6943.61,25,Verde,0.12733419343086366,0,Bajo,0
SIN-0895,POL-0021,ASE-0179,Hogar,Incendio,18382.88,26,Verde,0.07710845336361778,0,Bajo,0
SIN-0896,POL-0267,ASE-0086,Salud,Maternidad,1096.73,26,Verde,0.15967511813317825,0,Bajo,0
SIN-0897,POL-0255,ASE-0128,Vehículos,Daño Parcial,540.88,0,Verde,0.10978722105028042,0,Bajo,0
SIN-0898,POL-0170,ASE-0245,Vehículos,Responsabilidad Civil,8785.57,10,Verde,0.06271283793394454,0,Bajo,0
SIN-0899,POL-0100,ASE-0145,Vehículos,Responsabilidad Civil,3024.31,9,Verde,0.1061815919535029,0,Bajo,1
SIN-0900,POL-0083,ASE-0165,Salud,Hospitalización,7478.97,11,Verde,0.07071992273025007,0,Bajo,0
SIN-0901,POL-0186,ASE-0016,Generales,Responsabilidad Civil,3185.42,0,Verde,0.07927450011322783,0,Bajo,0
